Angle: 49.7 Distance: 3.00511e-311 Time: 1000
Angle: 49.8 Distance: 3.00511e-311 Time: 1000
Angle: 49.9 Distance: 3.0051e-311 Time: 1000
Angle: 50 Distance: 3.00506e-311 Time: 1000
Angle: 50.1 Distance: 3.00506e-311 Time: 1000
Angle: 50.2 Distance: 3.0051e-311 Time: 1000
Angle: 50.3 Distance: 3.00506e-311 Time: 1000
Angle: 50.4 Distance: 3.00506e-311 Time: 1000
Angle: 50.5 Distance: 3.0051e-311 Time: 1000
Angle: 50.6 Distance: 3.0051e-311 Time: 1000
Angle: 50.7 Distance: 3.0051e-311 Time: 1000
Angle: 50.8 Distance: 3.00511e-311 Time: 1000
Angle: 50.9 Distance: 3.0051e-311 Time: 1000
Angle: 51 Distance: 3.0051e-311 Time: 1000
Angle: 51.1 Distance: 3.0051e-311 Time: 1000
Angle: 51.2 Distance: 3.00506e-311 Time: 1000
Angle: 51.3 Distance: 3.00506e-311 Time: 1000
Angle: 51.4 Distance: 3.0051e-311 Time: 1000
Angle: 51.5 Distance: 3.00511e-311 Time: 1000
Angle: 51.6 Distance: 3.0051e-311 Time: 1000
Angle: 51.7 Distance: 3.0051e-311 Time: 1000
Angle: 51.8 Distance: 3.00511e-311 Time: 1000
Angle: 51.9 Distance: 3.00511e-311 Time: 1000
Angle: 52 Distance: 3.00506e-311 Time: 1000
Angle: 52.1 Distance: 3.00511e-311 Time: 1000
Angle: 52.2 Distance: 3.00511e-311 Time: 1000
Angle: 52.3 Distance: 3.00511e-311 Time: 1000
Angle: 52.4 Distance: 3.0051e-311 Time: 1000
Angle: 52.5 Distance: 3.00506e-311 Time: 1000
Angle: 52.6 Distance: 3.0051e-311 Time: 1000
Angle: 52.7 Distance: 3.00511e-311 Time: 1000
Angle: 52.8 Distance: 3.0051e-311 Time: 1000
Angle: 52.9 Distance: 3.0051e-311 Time: 1000
Angle: 53 Distance: 3.00506e-311 Time: 1000
Angle: 53.1 Distance: 3.00506e-311 Time: 1000
Angle: 53.2 Distance: 3.0051e-311 Time: 1000
Angle: 53.3 Distance: 3.0051e-311 Time: 1000
Angle: 53.4 Distance: 3.0051e-311 Time: 1000
Angle: 53.5 Distance: 3.00506e-311 Time: 1000
Angle: 53.6 Distance: 3.0051e-311 Time: 1000
Angle: 53.7 Distance: 3.00506e-311 Time: 1000
Angle: 53.8 Distance: 3.0051e-311 Time: 1000
Angle: 53.9 Distance: 3.00506e-311 Time: 1000
Angle: 54 Distance: 3.00506e-311 Time: 1000
Angle: 54.1 Distance: 3.0051e-311 Time: 1000
Angle: 54.2 Distance: 3.0051e-311 Time: 1000
Angle: 54.3 Distance: 3.00506e-311 Time: 1000
Angle: 54.4 Distance: 3.00506e-311 Time: 1000
Angle: 54.5 Distance: 3.0051e-311 Time: 1000
Angle: 54.6 Distance: 3.00511e-311 Time: 1000
Angle: 54.7 Distance: 3.00511e-311 Time: 1000
Angle: 54.8 Distance: 3.0051e-311 Time: 1000
Angle: 54.9 Distance: 3.00511e-311 Time: 1000
Angle: 55 Distance: 3.0051e-311 Time: 1000
Angle: 55.1 Distance: 3.0051e-311 Time: 1000
